month,drug_category,net_sales,units_sold,transaction_count,avg_discount_rate,campaign_share,month_date,lag_1_sales,lag_2_sales,lag_1_units,lag_1_transaction_count,lag_1_avg_discount_rate,lag_1_campaign_share,rolling_3_sales,rolling_3_units,month_number,time_index
2025-08,Hepatology,145625.87,877,20,0.178675,0.3,2025-08-01,200593.62,101011.73,1245.0,32.0,0.178571875,0.09375,156438.17,959.0,8,20
2025-09,Hepatology,104420.73,621,17,0.17698823529411764,0.35294117647058826,2025-09-01,145625.87,200593.62,877.0,20.0,0.178675,0.3,149077.07333333333,904.3333333333334,9,21
2025-10,Hepatology,159066.97,995,23,0.2033,0.30434782608695654,2025-10-01,104420.73,145625.87,621.0,17.0,0.17698823529411764,0.35294117647058826,150213.40666666665,914.3333333333334,10,22
2025-11,Hepatology,80602.63,470,13,0.15893076923076924,0.0,2025-11-01,159066.97,104420.73,995.0,23.0,0.2033,0.30434782608695654,136371.19,831.0,11,23
2025-12,Hepatology,118639.11,749,18,0.21885,0.1111111111111111,2025-12-01,80602.63,159066.97,470.0,13.0,0.15893076923076924,0.0,114696.77666666667,695.3333333333334,12,24
2024-01,Hormonal Therapy,8985.619999999999,209,12,0.19063333333333332,0.25,2024-01-01,,,,,,,,,1,1
2024-02,Hormonal Therapy,17166.46,405,19,0.2003,0.3684210526315789,2024-02-01,8985.619999999999,,209.0,12.0,0.19063333333333332,0.25,8985.619999999999,209.0,2,2
2024-03,Hormonal Therapy,10053.25,230,13,0.16930769230769233,0.46153846153846156,2024-03-01,17166.46,8985.619999999999,405.0,19.0,0.2003,0.3684210526315789,13076.039999999999,307.0,3,3
2024-04,Hormonal Therapy,11707.8,275,15,0.19677999999999998,0.2,2024-04-01,10053.25,17166.46,230.0,13.0,0.16930769230769233,0.46153846153846156,12068.443333333335,281.3333333333333,4,4
2024-05,Hormonal Therapy,13280.87,299,15,0.15331999999999998,0.13333333333333333,2024-05-01,11707.8,10053.25,275.0,15.0,0.19677999999999998,0.2,12975.836666666664,303.3333333333333,5,5
2024-06,Hormonal Therapy,6664.67,157,8,0.202375,0.125,2024-06-01,13280.87,11707.8,299.0,15.0,0.15331999999999998,0.13333333333333333,11680.64,268.0,6,6
2024-07,Hormonal Therapy,7454.469999999999,183,11,0.22057272727272725,0.18181818181818182,2024-07-01,6664.67,13280.87,157.0,8.0,0.202375,0.125,10551.113333333333,243.66666666666666,7,7
2024-08,Hormonal Therapy,15774.1,373,24,0.19797916666666668,0.125,2024-08-01,7454.469999999999,6664.67,183.0,11.0,0.22057272727272725,0.18181818181818182,9133.336666666668,213.0,8,8
2024-09,Hormonal Therapy,11609.789999999999,261,18,0.14518333333333333,0.05555555555555555,2024-09-01,15774.1,7454.469999999999,373.0,24.0,0.19797916666666668,0.125,9964.413333333332,237.66666666666666,9,9
2024-10,Hormonal Therapy,13492.98,311,19,0.1895105263157895,0.15789473684210525,2024-10-01,11609.789999999999,15774.1,261.0,18.0,0.14518333333333333,0.05555555555555555,11612.786666666667,272.3333333333333,10,10
2024-11,Hormonal Therapy,12890.11,308,19,0.21353684210526316,0.21052631578947367,2024-11-01,13492.98,11609.789999999999,311.0,19.0,0.1895105263157895,0.15789473684210525,13625.623333333331,315.0,11,11
2024-12,Hormonal Therapy,8454.78,203,13,0.20809999999999998,0.23076923076923078,2024-12-01,12890.11,13492.98,308.0,19.0,0.21353684210526316,0.21052631578947367,12664.293333333335,293.3333333333333,12,12
2025-01,Hormonal Therapy,12782.36,297,17,0.16643529411764707,0.11764705882352941,2025-01-01,8454.78,12890.11,203.0,13.0,0.20809999999999998,0.23076923076923078,11612.623333333335,274.0,1,13
2025-02,Hormonal Therapy,10866.09,261,15,0.21239333333333335,0.13333333333333333,2025-02-01,12782.36,8454.78,297.0,17.0,0.16643529411764707,0.11764705882352941,11375.75,269.3333333333333,2,14
2025-03,Hormonal Therapy,11772.14,268,16,0.18750624999999999,0.1875,2025-03-01,10866.09,12782.36,261.0,15.0,0.21239333333333335,0.13333333333333333,10701.076666666668,253.66666666666666,3,15
2025-04,Hormonal Therapy,15199.81,357,19,0.21617368421052632,0.42105263157894735,2025-04-01,11772.14,10866.09,268.0,16.0,0.18750624999999999,0.1875,11806.863333333335,275.3333333333333,4,16
2025-05,Hormonal Therapy,11940.04,282,17,0.2061235294117647,0.058823529411764705,2025-05-01,15199.81,11772.14,357.0,19.0,0.21617368421052632,0.42105263157894735,12612.68,295.3333333333333,5,17
2025-06,Hormonal Therapy,15789.53,388,20,0.20398,0.2,2025-06-01,11940.04,15199.81,282.0,17.0,0.2061235294117647,0.058823529411764705,12970.663333333332,302.3333333333333,6,18
2025-07,Hormonal Therapy,8484.18,210,12,0.23697500000000002,0.08333333333333333,2025-07-01,15789.53,11940.04,388.0,20.0,0.20398,0.2,14309.793333333333,342.3333333333333,7,19
2025-08,Hormonal Therapy,13472.33,318,19,0.21821052631578947,0.15789473684210525,2025-08-01,8484.18,15789.53,210.0,12.0,0.23697500000000002,0.08333333333333333,12071.25,293.3333333333333,8,20
2025-09,Hormonal Therapy,13856.38,339,22,0.22149090909090907,0.13636363636363635,2025-09-01,13472.33,8484.18,318.0,19.0,0.21821052631578947,0.15789473684210525,12582.013333333334,305.3333333333333,9,21
2025-10,Hormonal Therapy,9661.56,240,16,0.2101375,0.25,2025-10-01,13856.38,13472.33,339.0,22.0,0.22149090909090907,0.13636363636363635,11937.63,289.0,10,22
2025-11,Hormonal Therapy,9020.44,210,15,0.19788,0.2,2025-11-01,9661.56,13856.38,240.0,16.0,0.2101375,0.25,12330.090000000002,299.0,11,23
2025-12,Hormonal Therapy,6791.6900000000005,155,12,0.17153333333333332,0.0,2025-12-01,9020.44,9661.56,210.0,15.0,0.19788,0.2,10846.126666666665,263.0,12,24
2024-01,Hypertension,71763.31,1399,40,0.20224999999999999,0.05,2024-01-01,,,,,,,,,1,1
2024-02,Hypertension,72944.76,1396,35,0.18506857142857144,0.11428571428571428,2024-02-01,71763.31,,1399.0,40.0,0.20224999999999999,0.05,71763.31,1399.0,2,2
2024-03,Hypertension,67147.9,1344,29,0.21044827586206896,0.2413793103448276,2024-03-01,72944.76,71763.31,1396.0,35.0,0.18506857142857144,0.11428571428571428,72354.035,1397.5,3,3
2024-04,Hypertension,97314.6,1907,38,0.18792105263157896,0.2631578947368421,2024-04-01,67147.9,72944.76,1344.0,29.0,0.21044827586206896,0.2413793103448276,70618.65666666666,1379.6666666666667,4,4
2024-05,Hypertension,93548.72,1867,37,0.19542162162162163,0.10810810810810811,2024-05-01,97314.6,67147.9,1907.0,38.0,0.18792105263157896,0.2631578947368421,79135.75333333334,1549.0,5,5
2024-06,Hypertension,95931.81,1805,36,0.1780138888888889,0.1111111111111111,2024-06-01,93548.72,97314.6,1867.0,37.0,0.19542162162162163,0.10810810810810811,86003.73999999999,1706.0,6,6
2024-07,Hypertension,86698.09,1703,36,0.18936944444444442,0.16666666666666666,2024-07-01,95931.81,93548.72,1805.0,36.0,0.1780138888888889,0.1111111111111111,95598.37666666666,1859.6666666666667,7,7
2024-08,Hypertension,64913.46,1262,26,0.1987307692307692,0.07692307692307693,2024-08-01,86698.09,95931.81,1703.0,36.0,0.18936944444444442,0.16666666666666666,92059.54,1791.6666666666667,8,8
2024-09,Hypertension,65720.91,1363,29,0.23840689655172415,0.1724137931034483,2024-09-01,64913.46,86698.09,1262.0,26.0,0.1987307692307692,0.07692307692307693,82514.45333333334,1590.0,9,9
2024-10,Hypertension,88322.37,1751,37,0.2186324324324324,0.2702702702702703,2024-10-01,65720.91,64913.46,1363.0,29.0,0.23840689655172415,0.1724137931034483,72444.15333333334,1442.6666666666667,10,10
2024-11,Hypertension,72376.68,1416,31,0.1935967741935484,0.16129032258064516,2024-11-01,88322.37,65720.91,1751.0,37.0,0.2186324324324324,0.2702702702702703,72985.58,1458.6666666666667,11,11
2024-12,Hypertension,67296.12,1281,25,0.189392,0.2,2024-12-01,72376.68,88322.37,1416.0,31.0,0.1935967741935484,0.16129032258064516,75473.32,1510.0,12,12
2025-01,Hypertension,113073.33,2195,37,0.1833972972972973,0.10810810810810811,2025-01-01,67296.12,72376.68,1281.0,25.0,0.189392,0.2,75998.39,1482.6666666666667,1,13
2025-02,Hypertension,91283.11,1745,28,0.19660714285714284,0.07142857142857142,2025-02-01,113073.33,67296.12,2195.0,37.0,0.1833972972972973,0.10810810810810811,84248.71,1630.6666666666667,2,14
2025-03,Hypertension,115957.72,2338,33,0.21131818181818182,0.30303030303030304,2025-03-01,91283.11,113073.33,1745.0,28.0,0.19660714285714284,0.07142857142857142,90550.85333333333,1740.3333333333333,3,15
2025-04,Hypertension,106693.56,2146,32,0.21118125000000001,0.34375,2025-04-01,115957.72,91283.11,2338.0,33.0,0.21131818181818182,0.30303030303030304,106771.38666666667,2092.6666666666665,4,16
2025-05,Hypertension,151324.51,2912,42,0.18239761904761906,0.19047619047619047,2025-05-01,106693.56,115957.72,2146.0,32.0,0.21118125000000001,0.34375,104644.79666666668,2076.3333333333335,5,17
2025-06,Hypertension,88013.79,1740,28,0.196675,0.14285714285714285,2025-06-01,151324.51,106693.56,2912.0,42.0,0.18239761904761906,0.19047619047619047,124658.59666666668,2465.3333333333335,6,18
2025-07,Hypertension,112105.17,2079,34,0.16986470588235295,0.0,2025-07-01,88013.79,151324.51,1740.0,28.0,0.196675,0.14285714285714285,115343.95333333335,2266.0,7,19
2025-08,Hypertension,96588.06,1885,33,0.19240909090909092,0.18181818181818182,2025-08-01,112105.17,88013.79,2079.0,34.0,0.16986470588235295,0.0,117147.82333333335,2243.6666666666665,8,20
2025-09,Hypertension,74162.47,1462,26,0.21817692307692307,0.19230769230769232,2025-09-01,96588.06,112105.17,1885.0,33.0,0.19240909090909092,0.18181818181818182,98902.34000000001,1901.3333333333333,9,21
2025-10,Hypertension,98227.72,1939,36,0.1926,0.2777777777777778,2025-10-01,74162.47,96588.06,1462.0,26.0,0.21817692307692307,0.19230769230769232,94285.23333333335,1808.6666666666667,10,22
2025-11,Hypertension,68811.76,1340,25,0.196384,0.2,2025-11-01,98227.72,74162.47,1939.0,36.0,0.1926,0.2777777777777778,89659.41666666667,1762.0,11,23
2025-12,Hypertension,106984.57,2091,38,0.20039736842105263,0.10526315789473684,2025-12-01,68811.76,98227.72,1340.0,25.0,0.196384,0.2,80400.65000000001,1580.3333333333333,12,24
2024-01,Immunology,7771.05,258,8,0.20495,0.25,2024-01-01,,,,,,,,,1,1
2024-02,Immunology,2088.16,72,2,0.2138,0.0,2024-02-01,7771.05,,258.0,8.0,0.20495,0.25,7771.05,258.0,2,2
2024-03,Immunology,6074.0199999999995,227,5,0.2748,0.6,2024-03-01,2088.16,7771.05,72.0,2.0,0.2138,0.0,4929.605,165.0,3,3
2024-04,Immunology,17889.96,575,12,0.16854999999999998,0.25,2024-04-01,6074.0199999999995,2088.16,227.0,5.0,0.2748,0.6,5311.076666666667,185.66666666666666,4,4
2024-05,Immunology,8413.07,281,5,0.20379999999999998,0.0,2024-05-01,17889.96,6074.0199999999995,575.0,12.0,0.16854999999999998,0.25,8684.046666666667,291.3333333333333,5,5
2024-06,Immunology,10488.69,364,6,0.2310833333333333,0.16666666666666666,2024-06-01,8413.07,17889.96,281.0,5.0,0.20379999999999998,0.0,10792.35,361.0,6,6
2024-07,Immunology,4557.7,171,3,0.2054,0.0,2024-07-01,10488.69,8413.07,364.0,6.0,0.2310833333333333,0.16666666666666666,12263.906666666668,406.6666666666667,7,7
2024-08,Immunology,8284.21,263,5,0.16462000000000002,0.0,2024-08-01,4557.7,10488.69,171.0,3.0,0.2054,0.0,7819.82,272.0,8,8
2024-09,Immunology,1316.94,42,1,0.052,0.0,2024-09-01,8284.21,4557.7,263.0,5.0,0.16462000000000002,0.0,7776.866666666666,266.0,9,9
2024-10,Immunology,9237.61,311,6,0.2149333333333333,0.0,2024-10-01,1316.94,8284.21,42.0,1.0,0.052,0.0,4719.616666666666,158.66666666666666,10,10
2024-11,Immunology,4155.71,125,3,0.13713333333333333,0.0,2024-11-01,9237.61,1316.94,311.0,6.0,0.2149333333333333,0.0,6279.586666666666,205.33333333333334,11,11
2024-12,Immunology,7938.47,284,5,0.23032,0.0,2024-12-01,4155.71,9237.61,125.0,3.0,0.13713333333333333,0.0,4903.419999999999,159.33333333333334,12,12
2025-01,Immunology,9474.09,302,6,0.18811666666666668,0.0,2025-01-01,7938.47,4155.71,284.0,5.0,0.23032,0.0,7110.596666666667,240.0,1,13
2025-02,Immunology,5271.210000000001,162,3,0.15906666666666666,0.0,2025-02-01,9474.09,7938.47,302.0,6.0,0.18811666666666668,0.0,7189.423333333332,237.0,2,14
2025-03,Immunology,13217.19,441,8,0.21052500000000002,0.375,2025-03-01,5271.210000000001,9474.09,162.0,3.0,0.15906666666666666,0.0,7561.256666666667,249.33333333333334,3,15
2025-04,Immunology,1576.74,59,1,0.3483,1.0,2025-04-01,13217.19,5271.210000000001,441.0,8.0,0.21052500000000002,0.375,9320.83,301.6666666666667,4,16
2025-05,Immunology,10956.779999999999,363,6,0.1879666666666667,0.16666666666666666,2025-05-01,1576.74,13217.19,59.0,1.0,0.3483,1.0,6688.38,220.66666666666666,5,17
2025-06,Immunology,10367.3,328,6,0.15881666666666666,0.0,2025-06-01,10956.779999999999,1576.74,363.0,6.0,0.1879666666666667,0.16666666666666666,8583.57,287.6666666666667,6,18
2025-07,Immunology,12538.76,423,8,0.2014,0.25,2025-07-01,10367.3,10956.779999999999,328.0,6.0,0.15881666666666666,0.0,7633.606666666666,250.0,7,19
2025-08,Immunology,17913.510000000002,610,11,0.21891818181818182,0.0,2025-08-01,12538.76,10367.3,423.0,8.0,0.2014,0.25,11287.613333333333,371.3333333333333,8,20
2025-09,Immunology,13184.56,411,9,0.18033333333333335,0.1111111111111111,2025-09-01,17913.510000000002,12538.76,610.0,11.0,0.21891818181818182,0.0,13606.523333333333,453.6666666666667,9,21
2025-10,Immunology,10567.720000000001,339,7,0.18185714285714286,0.14285714285714285,2025-10-01,13184.56,17913.510000000002,411.0,9.0,0.18033333333333335,0.1111111111111111,14545.61,481.3333333333333,10,22
2025-11,Immunology,18372.14,585,11,0.18734545454545454,0.0,2025-11-01,10567.720000000001,13184.56,339.0,7.0,0.18185714285714286,0.14285714285714285,13888.596666666666,453.3333333333333,11,23
2025-12,Immunology,6712.2,202,5,0.10768,0.0,2025-12-01,18372.14,10567.720000000001,585.0,11.0,0.18734545454545454,0.0,14041.473333333333,445.0,12,24
2024-01,Insulin,18455.04,196,8,0.19624999999999998,0.25,2024-01-01,,,,,,,,,1,1
2024-02,Insulin,9121.59,86,3,0.22466666666666665,0.0,2024-02-01,18455.04,,196.0,8.0,0.19624999999999998,0.25,18455.04,196.0,2,2
2024-03,Insulin,23261.24,220,8,0.1806125,0.25,2024-03-01,9121.59,18455.04,86.0,3.0,0.22466666666666665,0.0,13788.315,141.0,3,3
2024-04,Insulin,34494.83,364,13,0.2153923076923077,0.23076923076923078,2024-04-01,23261.24,9121.59,220.0,8.0,0.1806125,0.25,16945.95666666667,167.33333333333334,4,4
2024-05,Insulin,20462.48,201,7,0.16230000000000003,0.0,2024-05-01,34494.83,23261.24,364.0,13.0,0.2153923076923077,0.23076923076923078,22292.553333333333,223.33333333333334,5,5
2024-06,Insulin,18507.23,191,6,0.18813333333333335,0.0,2024-06-01,20462.48,34494.83,201.0,7.0,0.16230000000000003,0.0,26072.850000000002,261.6666666666667,6,6
2024-07,Insulin,12408.66,122,6,0.16988333333333336,0.3333333333333333,2024-07-01,18507.23,20462.48,191.0,6.0,0.18813333333333335,0.0,24488.180000000004,252.0,7,7
2024-08,Insulin,16820.0,175,7,0.20364285714285715,0.42857142857142855,2024-08-01,12408.66,18507.23,122.0,6.0,0.16988333333333336,0.3333333333333333,17126.123333333333,171.33333333333334,8,8
2024-09,Insulin,12002.85,125,6,0.2356,0.3333333333333333,2024-09-01,16820.0,12408.66,175.0,7.0,0.20364285714285715,0.42857142857142855,15911.963333333333,162.66666666666666,9,9
2024-10,Insulin,14872.19,151,7,0.16614285714285715,0.0,2024-10-01,12002.85,16820.0,125.0,6.0,0.2356,0.3333333333333333,13743.836666666668,140.66666666666666,10,10
2024-11,Insulin,23816.83,251,12,0.187975,0.25,2024-11-01,14872.19,12002.85,151.0,7.0,0.16614285714285715,0.0,14565.013333333334,150.33333333333334,11,11
2024-12,Insulin,11460.119999999999,111,6,0.1304833333333333,0.0,2024-12-01,23816.83,14872.19,251.0,12.0,0.187975,0.25,16897.29,175.66666666666666,12,12
2025-01,Insulin,11430.32,114,5,0.20128,0.4,2025-01-01,11460.119999999999,23816.83,111.0,6.0,0.1304833333333333,0.0,16716.38,171.0,1,13
2025-02,Insulin,15718.26,159,8,0.1489625,0.0,2025-02-01,11430.32,11460.119999999999,114.0,5.0,0.20128,0.4,15569.090000000002,158.66666666666666,2,14
2025-03,Insulin,21771.72,240,10,0.22282000000000002,0.4,2025-03-01,15718.26,11430.32,159.0,8.0,0.1489625,0.0,12869.566666666666,128.0,3,15
2025-04,Insulin,21407.78,220,9,0.1837666666666667,0.0,2025-04-01,21771.72,15718.26,240.0,10.0,0.22282000000000002,0.4,16306.766666666668,171.0,4,16
2025-05,Insulin,26609.77,273,13,0.19724615384615385,0.15384615384615385,2025-05-01,21407.78,21771.72,220.0,9.0,0.1837666666666667,0.0,19632.586666666666,206.33333333333334,5,17
2025-06,Insulin,9941.46,107,7,0.21642857142857144,0.0,2025-06-01,26609.77,21407.78,273.0,13.0,0.19724615384615385,0.15384615384615385,23263.089999999997,244.33333333333334,6,18
2025-07,Insulin,18912.57,190,9,0.1660777777777778,0.1111111111111111,2025-07-01,9941.46,26609.77,107.0,7.0,0.21642857142857144,0.0,19319.67,200.0,7,19
2025-08,Insulin,18765.57,194,12,0.191775,0.25,2025-08-01,18912.57,9941.46,190.0,9.0,0.1660777777777778,0.1111111111111111,18487.93333333333,190.0,8,20
2025-09,Insulin,18674.54,190,12,0.1834583333333333,0.16666666666666666,2025-09-01,18765.57,18912.57,194.0,12.0,0.191775,0.25,15873.199999999997,163.66666666666666,9,21
2025-10,Insulin,11691.210000000001,120,7,0.17125714285714283,0.2857142857142857,2025-10-01,18674.54,18765.57,190.0,12.0,0.1834583333333333,0.16666666666666666,18784.226666666666,191.33333333333334,10,22
2025-11,Insulin,19698.23,197,15,0.14611999999999997,0.0,2025-11-01,11691.210000000001,18674.54,120.0,7.0,0.17125714285714283,0.2857142857142857,16377.106666666667,168.0,11,23
2025-12,Insulin,16081.77,170,10,0.20575000000000002,0.2,2025-12-01,19698.23,11691.210000000001,197.0,15.0,0.14611999999999997,0.0,16687.993333333332,169.0,12,24
2024-01,Lipid Management,33625.99,391,43,0.1898186046511628,0.13953488372093023,2024-01-01,,,,,,,,,1,1
2024-02,Lipid Management,33652.36,380,42,0.16685714285714287,0.09523809523809523,2024-02-01,33625.99,,391.0,43.0,0.1898186046511628,0.13953488372093023,33625.99,391.0,2,2
2024-03,Lipid Management,32592.77,391,49,0.20692857142857143,0.2653061224489796,2024-03-01,33652.36,33625.99,380.0,42.0,0.16685714285714287,0.09523809523809523,33639.175,385.5,3,3
2024-04,Lipid Management,27282.329999999998,333,37,0.2092945945945946,0.3783783783783784,2024-04-01,32592.77,33652.36,391.0,49.0,0.20692857142857143,0.2653061224489796,33290.37333333333,387.3333333333333,4,4
2024-05,Lipid Management,29527.52,346,45,0.18770888888888887,0.08888888888888889,2024-05-01,27282.329999999998,32592.77,333.0,37.0,0.2092945945945946,0.3783783783783784,31175.820000000003,368.0,5,5
2024-06,Lipid Management,28638.3,337,43,0.19172790697674416,0.11627906976744186,2024-06-01,29527.52,27282.329999999998,346.0,45.0,0.18770888888888887,0.08888888888888889,29800.873333333333,356.6666666666667,6,6
2024-07,Lipid Management,21974.96,263,39,0.19023846153846152,0.10256410256410256,2024-07-01,28638.3,29527.52,337.0,43.0,0.19172790697674416,0.11627906976744186,28482.716666666664,338.6666666666667,7,7
2024-08,Lipid Management,24794.82,289,48,0.18782083333333333,0.125,2024-08-01,21974.96,28638.3,263.0,39.0,0.19023846153846152,0.10256410256410256,26713.593333333334,315.3333333333333,8,8
2024-09,Lipid Management,20098.94,246,48,0.20331458333333333,0.2708333333333333,2024-09-01,24794.82,21974.96,289.0,48.0,0.18782083333333333,0.125,25136.02666666666,296.3333333333333,9,9
2024-10,Lipid Management,14280.23,165,32,0.1754,0.125,2024-10-01,20098.94,24794.82,246.0,48.0,0.20331458333333333,0.2708333333333333,22289.573333333334,266.0,10,10
2024-11,Lipid Management,17805.75,218,43,0.1963558139534884,0.09302325581395349,2024-11-01,14280.23,20098.94,165.0,32.0,0.1754,0.125,19724.663333333334,233.33333333333334,11,11
2024-12,Lipid Management,19681.350000000002,229,42,0.17469285714285715,0.09523809523809523,2024-12-01,17805.75,14280.23,218.0,43.0,0.1963558139534884,0.09302325581395349,17394.97333333333,209.66666666666666,12,12
2025-01,Lipid Management,20811.02,243,47,0.16919361702127658,0.06382978723404255,2025-01-01,19681.350000000002,17805.75,229.0,42.0,0.17469285714285715,0.09523809523809523,17255.77666666667,204.0,1,13
2025-02,Lipid Management,14763.61,176,34,0.18388529411764704,0.08823529411764706,2025-02-01,20811.02,19681.350000000002,243.0,47.0,0.16919361702127658,0.06382978723404255,19432.70666666667,230.0,2,14
2025-03,Lipid Management,24492.89,281,49,0.18092857142857144,0.16326530612244897,2025-03-01,14763.61,20811.02,176.0,34.0,0.18388529411764704,0.08823529411764706,18418.660000000003,216.0,3,15
2025-04,Lipid Management,19013.48,226,46,0.21137608695652174,0.32608695652173914,2025-04-01,24492.89,14763.61,281.0,49.0,0.18092857142857144,0.16326530612244897,20022.506666666668,233.33333333333334,4,16
2025-05,Lipid Management,15984.31,189,35,0.19582857142857144,0.05714285714285714,2025-05-01,19013.48,24492.89,226.0,46.0,0.21137608695652174,0.32608695652173914,19423.326666666664,227.66666666666666,5,17
2025-06,Lipid Management,19589.84,231,46,0.18819999999999998,0.08695652173913043,2025-06-01,15984.31,19013.48,189.0,35.0,0.19582857142857144,0.05714285714285714,19830.226666666666,232.0,6,18
2025-07,Lipid Management,16993.32,201,47,0.17820425531914894,0.0851063829787234,2025-07-01,19589.84,15984.31,231.0,46.0,0.18819999999999998,0.08695652173913043,18195.876666666667,215.33333333333334,7,19
2025-08,Lipid Management,16163.56,194,41,0.2076268292682927,0.1951219512195122,2025-08-01,16993.32,19589.84,201.0,47.0,0.17820425531914894,0.0851063829787234,17522.49,207.0,8,20
2025-09,Lipid Management,11600.97,141,36,0.2203638888888889,0.25,2025-09-01,16163.56,16993.32,194.0,41.0,0.2076268292682927,0.1951219512195122,17582.24,208.66666666666666,9,21
2025-10,Lipid Management,15223.51,177,40,0.172945,0.2,2025-10-01,11600.97,16163.56,141.0,36.0,0.2203638888888889,0.25,14919.283333333333,178.66666666666666,10,22
2025-11,Lipid Management,18571.38,220,50,0.194188,0.12,2025-11-01,15223.51,11600.97,177.0,40.0,0.172945,0.2,14329.346666666666,170.66666666666666,11,23
2025-12,Lipid Management,17538.12,207,49,0.18034285714285714,0.10204081632653061,2025-12-01,18571.38,15223.51,220.0,50.0,0.194188,0.12,15131.953333333333,179.33333333333334,12,24
2024-02,Liver Care,377.95,8,1,0.0614,0.0,2024-02-01,,,,,,,,,2,2
2024-04,Liver Care,1423.7,40,2,0.19465,0.5,2024-04-01,377.95,,8.0,1.0,0.0614,0.0,377.95,8.0,4,4
2024-06,Liver Care,618.81,17,1,0.2432,0.0,2024-06-01,1423.7,377.95,40.0,2.0,0.19465,0.5,900.825,24.0,6,6
2024-07,Liver Care,751.6,22,2,0.186,0.5,2024-07-01,618.81,1423.7,17.0,1.0,0.2432,0.0,806.82,21.666666666666668,7,7
2024-08,Liver Care,335.56,9,1,0.266,0.0,2024-08-01,751.6,618.81,22.0,2.0,0.186,0.5,931.37,26.333333333333332,8,8
2024-09,Liver Care,1392.58,37,3,0.1642,0.0,2024-09-01,335.56,751.6,9.0,1.0,0.266,0.0,568.6566666666666,16.0,9,9
2024-10,Liver Care,1382.22,38,4,0.169525,0.25,2024-10-01,1392.58,335.56,37.0,3.0,0.1642,0.0,826.5799999999999,22.666666666666668,10,10
2024-11,Liver Care,384.49,12,1,0.2597,0.0,2024-11-01,1382.22,1392.58,38.0,4.0,0.169525,0.25,1036.7866666666666,28.0,11,11
2024-12,Liver Care,633.22,14,1,0.0648,0.0,2024-12-01,384.49,1382.22,12.0,1.0,0.2597,0.0,1053.0966666666666,29.0,12,12
2025-02,Liver Care,2113.8900000000003,52,4,0.1529,0.0,2025-02-01,633.22,384.49,14.0,1.0,0.0648,0.0,799.9766666666668,21.333333333333332,2,14
2025-03,Liver Care,1078.98,30,2,0.14035,0.5,2025-03-01,2113.8900000000003,633.22,52.0,4.0,0.1529,0.0,1043.8666666666668,26.0,3,15
2025-04,Liver Care,1435.28,40,4,0.153025,0.25,2025-04-01,1078.98,2113.8900000000003,30.0,2.0,0.14035,0.5,1275.3633333333335,32.0,4,16
2025-05,Liver Care,822.01,29,2,0.26134999999999997,0.5,2025-05-01,1435.28,1078.98,40.0,4.0,0.153025,0.25,1542.716666666667,40.666666666666664,5,17
2025-06,Liver Care,211.16,6,1,0.2327,0.0,2025-06-01,822.01,1435.28,29.0,2.0,0.26134999999999997,0.5,1112.09,33.0,6,18
2025-07,Liver Care,210.44,6,1,0.2874,0.0,2025-07-01,211.16,822.01,6.0,1.0,0.2327,0.0,822.8166666666666,25.0,7,19
2025-08,Liver Care,347.91,11,1,0.335,1.0,2025-08-01,210.44,211.16,6.0,1.0,0.2874,0.0,414.53666666666663,13.666666666666666,8,20
2025-09,Liver Care,457.03,12,1,0.1761,1.0,2025-09-01,347.91,210.44,11.0,1.0,0.335,1.0,256.50333333333333,7.666666666666667,9,21
2025-12,Liver Care,848.72,24,3,0.18736666666666668,0.0,2025-12-01,457.03,347.91,12.0,1.0,0.1761,1.0,338.46,9.666666666666666,12,24
2024-01,Medical Nutrition,812.6600000000001,37,3,0.24536666666666665,0.3333333333333333,2024-01-01,,,,,,,,,1,1
2024-02,Medical Nutrition,960.13,39,3,0.215,0.6666666666666666,2024-02-01,812.6600000000001,,37.0,3.0,0.24536666666666665,0.3333333333333333,812.6600000000001,37.0,2,2
2024-03,Medical Nutrition,929.06,35,3,0.21876666666666666,0.3333333333333333,2024-03-01,960.13,812.6600000000001,39.0,3.0,0.215,0.6666666666666666,886.395,38.0,3,3
2024-04,Medical Nutrition,1799.6,66,3,0.15413333333333334,0.0,2024-04-01,929.06,960.13,35.0,3.0,0.21876666666666666,0.3333333333333333,900.6166666666667,37.0,4,4
2024-05,Medical Nutrition,316.01,14,1,0.2144,0.0,2024-05-01,1799.6,929.06,66.0,3.0,0.15413333333333334,0.0,1229.5966666666666,46.666666666666664,5,5
2024-06,Medical Nutrition,1045.81,34,2,0.1078,0.0,2024-06-01,316.01,1799.6,14.0,1.0,0.2144,0.0,1014.8899999999999,38.333333333333336,6,6
2024-07,Medical Nutrition,418.42,15,1,0.0538,0.0,2024-07-01,1045.81,316.01,34.0,2.0,0.1078,0.0,1053.8066666666666,38.0,7,7
2024-08,Medical Nutrition,829.56,31,2,0.14515,0.0,2024-08-01,418.42,1045.81,15.0,1.0,0.0538,0.0,593.4133333333333,21.0,8,8
2024-09,Medical Nutrition,1198.54,45,2,0.16494999999999999,0.5,2024-09-01,829.56,418.42,31.0,2.0,0.14515,0.0,764.5966666666667,26.666666666666668,9,9
2024-11,Medical Nutrition,2175.4,80,5,0.17706,0.0,2024-11-01,1198.54,829.56,45.0,2.0,0.16494999999999999,0.5,815.5066666666665,30.333333333333332,11,11
